pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000200,11,11,0,14,,2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=66.
PATTERN_000375,11,11,0,11,,2021-07-08T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=98.
PATTERN_000150,9,9,0,10,,2021-11-22T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=9; verified independent events=9; raw pattern sample_count=203.
PATTERN_000305,11,11,0,3,,2021-12-22T00:00:00+00:00,2025-11-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=90.
PATTERN_000010,10,10,0,20,,2021-12-09T00:00:00+00:00,2023-01-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=219.
PATTERN_000549,11,11,0,26,,2021-11-17T00:00:00+00:00,2025-09-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=2064.
PATTERN_000007,11,11,0,17,,2021-07-21T00:00:00+00:00,2024-09-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=82.
PATTERN_000215,11,11,0,24,,2022-11-17T00:00:00+00:00,2025-09-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=683.
PATTERN_000403,11,11,0,27,,2021-09-20T00:00:00+00:00,2024-10-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1524.
PATTERN_000151,11,11,0,6,,2021-08-27T00:00:00+00:00,2025-02-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=77.
PATTERN_000135,11,11,0,4,,2021-10-22T00:00:00+00:00,2024-10-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=124.
PATTERN_000632,11,11,0,26,,2022-09-01T00:00:00+00:00,2025-03-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=718.
PATTERN_000501,10,10,0,22,,2021-08-19T00:00:00+00:00,2025-02-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=167.
PATTERN_000152,11,11,0,10,,2022-11-01T00:00:00+00:00,2026-01-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=789.
PATTERN_000404,11,11,0,10,,2021-07-08T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=74.
PATTERN_000376,11,11,0,27,,2021-08-24T00:00:00+00:00,2025-09-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1203.
PATTERN_000377,11,11,0,27,,2021-07-13T00:00:00+00:00,2026-01-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1615.
PATTERN_000189,10,10,0,8,,2021-08-24T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=135.
PATTERN_000357,11,11,0,3,,2021-11-22T00:00:00+00:00,2026-01-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=136.
PATTERN_000306,11,11,0,3,,2021-07-13T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=101.
PATTERN_000427,11,11,0,13,,2021-12-14T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=114.
PATTERN_000532,11,11,0,27,,2021-12-09T00:00:00+00:00,2025-07-31T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1377.
PATTERN_000025,11,11,0,27,,2021-11-12T00:00:00+00:00,2026-02-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=841.
PATTERN_000484,11,11,0,27,,2022-01-27T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=757.
PATTERN_000274,11,11,0,22,,2021-08-27T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=146.
PATTERN_000136,10,10,0,4,,2022-04-01T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=108.
PATTERN_000246,10,10,0,9,,2021-09-07T00:00:00+00:00,2024-07-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=30.
PATTERN_000091,11,11,0,22,,2021-12-14T00:00:00+00:00,2024-09-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=224.
PATTERN_000572,11,11,0,27,,2021-12-09T00:00:00+00:00,2026-01-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1044.
PATTERN_000428,11,11,0,13,,2021-09-20T00:00:00+00:00,2024-07-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=781.
PATTERN_000550,11,11,0,22,,2021-08-24T00:00:00+00:00,2024-05-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=222.
PATTERN_000459,11,11,0,3,,2021-08-06T00:00:00+00:00,2025-08-29T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=81.
PATTERN_000358,11,11,0,4,,2022-01-13T00:00:00+00:00,2026-02-26T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=168.
PATTERN_000034,11,11,0,17,,2021-09-07T00:00:00+00:00,2023-05-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=86.
PATTERN_000216,11,11,0,24,,2023-07-11T00:00:00+00:00,2025-08-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1933.
PATTERN_000092,11,11,0,23,,2021-09-20T00:00:00+00:00,2024-06-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=881.
PATTERN_000633,11,11,0,27,,2021-12-22T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1117.
PATTERN_000485,11,11,0,22,,2022-01-27T00:00:00+00:00,2026-03-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=139.
PATTERN_000217,11,11,0,24,,2021-07-21T00:00:00+00:00,2026-03-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=337.
PATTERN_000190,11,11,0,9,,2021-10-11T00:00:00+00:00,2026-04-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=231.
PATTERN_000247,11,11,0,12,,2021-09-20T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=349.
PATTERN_000405,11,11,0,21,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=173.
PATTERN_000030,11,11,0,23,,2021-09-15T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=235.
PATTERN_000307,11,11,0,3,,2021-08-11T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=156.
PATTERN_000573,10,10,0,27,,2022-11-09T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=740.
PATTERN_000275,11,11,0,27,,2021-07-13T00:00:00+00:00,2025-10-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=2079.
PATTERN_000486,11,11,0,27,,2022-01-24T00:00:00+00:00,2024-09-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=819.
PATTERN_000634,11,11,0,27,,2021-10-11T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1166.
PATTERN_000502,11,11,0,26,,2022-07-18T00:00:00+00:00,2026-01-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=2433.
PATTERN_000574,11,11,0,27,,2021-12-14T00:00:00+00:00,2026-03-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=322.
PATTERN_000551,11,11,0,27,,2021-08-11T00:00:00+00:00,2025-08-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=2257.
PATTERN_000231,11,11,0,4,,2021-08-03T00:00:00+00:00,2025-10-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=180.
PATTERN_000654,11,11,0,26,,2021-11-02T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=116.
PATTERN_000595,11,11,0,27,,2021-09-28T00:00:00+00:00,2026-01-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=791.
PATTERN_000575,11,11,0,20,,2021-08-19T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=254.
PATTERN_000153,11,11,0,7,,2021-08-27T00:00:00+00:00,2025-11-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=97.
PATTERN_000093,11,11,0,24,,2021-10-01T00:00:00+00:00,2023-11-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=765.
PATTERN_000576,10,10,0,27,,2022-10-27T00:00:00+00:00,2025-12-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=687.
PATTERN_000610,10,10,0,24,,2021-07-13T00:00:00+00:00,2024-05-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=422.
PATTERN_000552,11,11,0,18,,2021-08-19T00:00:00+00:00,2023-01-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=209.
PATTERN_000248,10,10,0,12,,2021-12-02T00:00:00+00:00,2026-03-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=179.
PATTERN_000533,10,10,0,27,,2021-12-14T00:00:00+00:00,2025-12-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=418.
PATTERN_000191,11,11,0,10,,2022-03-21T00:00:00+00:00,2026-01-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=220.
PATTERN_000192,11,11,0,10,,2021-11-01T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=477.
PATTERN_000596,11,11,0,27,,2021-11-12T00:00:00+00:00,2025-11-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1880.
PATTERN_000378,11,11,0,26,,2022-02-28T00:00:00+00:00,2025-02-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=734.
PATTERN_000406,11,11,0,27,,2021-07-29T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1354.
PATTERN_000119,10,10,0,20,,2022-09-07T00:00:00+00:00,2024-11-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=954.
PATTERN_000027,11,11,0,27,,2021-09-28T00:00:00+00:00,2025-07-31T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1441.
PATTERN_000553,11,11,0,27,,2022-08-24T00:00:00+00:00,2024-12-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1232.
PATTERN_000249,11,11,0,12,,2023-11-02T00:00:00+00:00,2025-11-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=755.
PATTERN_000503,11,11,0,20,,2021-09-01T00:00:00+00:00,2025-04-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=115.
PATTERN_000577,11,11,0,27,,2021-08-24T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=997.
PATTERN_000005,11,11,0,24,,2021-08-24T00:00:00+00:00,2024-02-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=878.
PATTERN_000597,11,11,0,27,,2021-09-01T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=941.
PATTERN_000460,11,11,0,3,,2021-08-19T00:00:00+00:00,2022-02-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=68.
PATTERN_000053,11,11,0,23,,2021-12-14T00:00:00+00:00,2023-08-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=210.
PATTERN_000250,11,11,0,12,,2021-08-06T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=590.
PATTERN_000635,11,11,0,19,,2021-09-07T00:00:00+00:00,2023-05-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=101.
PATTERN_000295,11,11,0,8,,2022-05-03T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=335.
PATTERN_000232,10,10,0,4,,2021-07-21T00:00:00+00:00,2026-04-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=136.
PATTERN_000721,10,10,0,15,,2021-09-22T00:00:00+00:00,2022-02-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=69.
PATTERN_000554,11,11,0,27,,2021-10-01T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=944.
PATTERN_000276,11,11,0,27,,2021-11-12T00:00:00+00:00,2026-01-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1205.
PATTERN_000218,11,11,0,24,,2021-07-29T00:00:00+00:00,2024-09-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1362.
PATTERN_000555,11,11,0,27,,2021-12-14T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=684.
PATTERN_000251,11,11,0,12,,2022-04-06T00:00:00+00:00,2025-11-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=413.
PATTERN_000252,11,11,0,9,,2021-08-16T00:00:00+00:00,2024-05-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=100.
PATTERN_000379,11,11,0,27,,2022-01-24T00:00:00+00:00,2024-06-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=553.
PATTERN_000219,11,11,0,24,,2021-08-06T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1087.
PATTERN_000253,10,10,0,12,,2021-09-10T00:00:00+00:00,2022-02-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=131.
PATTERN_000611,11,11,0,24,,2021-11-17T00:00:00+00:00,2024-06-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=367.
PATTERN_000636,11,11,0,27,,2021-09-01T00:00:00+00:00,2025-07-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1596.
PATTERN_000036,11,11,0,27,,2021-12-06T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1509.
PATTERN_000029,11,11,0,27,,2021-12-06T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1509.
PATTERN_000556,11,11,0,16,,2021-09-07T00:00:00+00:00,2021-12-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=74.
PATTERN_000578,11,11,0,25,,2022-02-09T00:00:00+00:00,2025-09-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=482.
PATTERN_000534,11,11,0,27,,2021-11-01T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1026.
